time_candle,symbol,position,action,price,balance
1607571900,,Long,Close,94.8,10592.951390244247
1607608800,,Short,Open,93.11,
1607612040,,Short,Close,91.85,10727.710205554633
1607673960,,Short,Open,89.29,
1607702400,,Short,Close,93.39,10226.92930345246
1607702580,,Long,Open,93.5,
1607703480,,Long,Close,94.88,10369.569919462247
1607717520,,Long,Open,93.44,
1607717880,,Long,Close,94.46,10474.378926934181
1607736420,,Long,Open,95.18,
1607743800,,Long,Close,95.42,10492.389840494781
1607796000,,Short,Open,95.88,
1607800680,,Short,Close,96.32,10435.884140881522
1607833440,,Short,Open,94.21,
1607872320,,Short,Close,97.71,10040.141589842135
1607883120,,Long,Open,98.37,
1607923440,,Long,Close,97.05,9897.49135611613
1607923620,,Short,Open,97.04,
1607929380,,Short,Close,96.71,9923.204434855232
1607947380,,Short,Open,95.44,
1607948280,,Short,Close,94.71,9991.105603977658
1607977080,,Long,Open,96.32,
1607985540,,Long,Close,96.94,10047.372788909828
1608005160,,Long,Open,97.41,
1608035040,,Long,Close,96.0,9894.016522997179
1608067080,,Long,Open,96.83,
1608103620,,Long,Close,95.81,9781.961855725549
1608144840,,Long,Open,102.14,
1608153300,,Long,Close,103.5,9904.279475484042
1608159960,,Long,Open,103.52,
1608161940,,Long,Close,105.08,10045.489701835742
1608181920,,Short,Open,103.78,
1608188580,,Short,Close,104.55,9962.980010317508
1608254640,,Short,Open,109.18,
1608262200,,Short,Close,110.17,9864.741632811854
1608309540,,Short,Open,106.31,
1608316380,,Short,Close,106.63,9827.180081734541
1608354900,,Long,Open,107.31,
1608370740,,Long,Close,107.54,9840.364309318245
1608485580,,Long,Open,112.36,
1608494940,,Long,Close,112.18,9816.740428664518
1618022422,DASHUSDT asset_type:futures strategy:WillRBband floating_willr:True ENTRY PARAMS: willr_diff_threshold:0.75 willrema_long_entry:-100 willrEMA_short_entry:0 willr_long_entry:-100 willr_short_entry:0,,,,10000
1593786420,,Long,Open,66.72,
1593791100,,Long,Close,66.8,10003.98081534772
1593814500,,Long,Open,66.78,
1593823140,,Long,Close,66.68,9981.009110733336
1593840960,,Long,Open,67.09,
1593865980,,Long,Close,67.12,9977.483846284267
1593925200,,Short,Open,67.45,
1593927900,,Short,Close,67.27,9996.106904939745
1593936360,,Short,Open,66.94,
1593942120,,Short,Close,66.96,9985.125821620928
1594117440,,Short,Open,69.62,
1594127700,,Short,Close,70.02,9919.814321245369
1594321020,,Short,Open,71.38,
1594323000,,Short,Close,70.63,10016.024012690323
1594404360,,Long,Open,71.16,
1594407240,,Long,Close,71.41,10043.17143516609
1594430280,,Long,Open,71.83,
1594441620,,Long,Close,71.84,10036.533965663513
1594474380,,Short,Open,71.6,
1594482480,,Short,Close,72.03,9968.2776848939
1594549620,,Short,Open,72.35,
1594560420,,Short,Close,71.88,10025.007173865411
1594631700,,Long,Open,73.8,
1594634220,,Long,Close,74.05,10050.92005148718
1594672740,,Short,Open,72.45,
1594677780,,Short,Close,71.98,10108.029809279804
1594972620,,Long,Open,69.43,
1594986660,,Long,Close,69.48,10107.216857552092
1595206260,,Long,Open,70.06,
1595211480,,Long,Close,70.31,10135.16852013537
1595216520,,Long,Open,70.22,
1595224260,,Long,Close,70.22,10127.060385319262
1595268540,,Short,Open,69.75,
1595272680,,Short,Close,69.25,10191.496075627574
1595339280,,Long,Open,70.7,
1595346480,,Long,Close,70.9,10212.150072200644
1595359080,,Long,Open,70.88,
1595365920,,Long,Close,70.6,10163.671174679566
1595427660,,Short,Open,71.77,
1595435580,,Short,Close,71.93,10132.900047715599
1595450520,,Short,Open,71.78,
1595465460,,Short,Close,73.27,9914.624562809226
1595465640,,Long,Open,73.39,
1595479680,,Long,Close,73.17,9876.995732352396
1595518200,,Short,Open,73.0,
1595529900,,Short,Close,73.19,9843.40745239945
1595581920,,Short,Open,72.11,
1595590740,,Short,Close,72.01,9849.172350243432
1595597400,,Short,Open,71.92,
1595607660,,Short,Close,71.48,9901.501145364346
1595628900,,Long,Open,72.07,
1595632140,,Long,Close,72.18,9908.680454977948
1595670480,,Long,Open,73.3,
1595675520,,Long,Close,73.37,9910.208527609097
1595707920,,Long,Open,74.59,
1595709900,,Long,Close,74.75,9923.521342925711
1595757780,,Long,Open,77.39,
1595772360,,Long,Close,75.11,9623.45785652793
1595772900,,Short,Open,75.16,
1595776140,,Short,Close,74.92,9646.464015490952
1595779920,,Short,Open,75.04,
1595787300,,Short,Close,75.09,9632.324438332213
1595798460,,Short,Open,75.14,
1595825820,,Short,Close,75.87,9531.113500760379
1595843280,,Short,Open,75.51,
1595856420,,Short,Close,75.41,9536.100831665452
1595971800,,Long,Open,80.18,
1595980980,,Long,Close,80.43,9558.18157918358
1596145860,,Long,Open,81.74,
1596156120,,Long,Close,81.72,9548.19822573968
1596353040,,Short,Open,87.04,
1596359700,,Short,Close,85.78,9678.66979101732
1596378960,,Short,Open,84.97,
1596383280,,Short,Close,84.34,9742.630796796442
1596385980,,Short,Open,85.9,
1596397140,,Short,Close,85.28,9805.099774221155
1596614040,,Long,Open,87.4,
1596614400,,Long,Close,88.06,9871.239547471629
1596631500,,Long,Open,88.63,
1596633660,,Long,Close,89.47,9956.82340596228
1596707460,,Short,Open,91.81,
1596733920,,Short,Close,103.13,8722.18250923807
1596734280,,Long,Open,103.32,
1596743820,,Long,Close,103.55,8734.60562555688
1596775680,,Short,Open,101.79,
1596780000,,Short,Close,100.12,8870.806092756642
1596785940,,Short,Open,100.99,
1596799080,,Short,Close,100.29,8925.147180465045
1596889440,,Long,Open,101.04,
1596902400,,Long,Close,100.89,8904.76774107174
1596931200,,Short,Open,98.57,
1596937500,,Short,Close,97.56,8988.813860592465
1596943980,,Short,Open,98.05,
1596952620,,Short,Close,96.9,9086.965657346209
1597022640,,Long,Open,97.76,
1597045500,,Long,Close,97.47,9052.761634486884
1597123080,,Short,Open,95.87,
1597126500,,Short,Close,95.22,9106.848178974711
1597249080,,Long,Open,91.04,
1597269600,,Long,Close,90.99,9094.565137437006
1597278960,,Long,Open,91.46,
1597300200,,Long,Close,90.29,8971.040538270063
1597300380,,Short,Open,90.14,
1597303980,,Short,Close,89.81,8996.680158279285
1597348800,,Long,Open,89.43,
1597352940,,Long,Close,90.38,9084.976593348065
1597372560,,Long,Open,91.99,
1597392180,,Long,Close,91.63,9042.183282142454
1597499460,,Short,Open,92.17,
1597524480,,Short,Close,95.07,8750.677498487354
1597524660,,Long,Open,95.19,
1597547160,,Long,Close,94.84,8711.527708303134
1597564800,,Long,Open,95.17,
1597590540,,Long,Close,93.98,8595.71720633716
1597740120,,Short,Open,97.26,
1597746420,,Short,Close,96.34,8670.084035635697
1597861440,,Long,Open,90.12,
1597872960,,Long,Close,88.74,8530.489910302418
1597920480,,Long,Open,89.42,
1597924620,,Long,Close,89.79,8558.934543668278
1597928760,,Long,Open,89.46,
1597931100,,Long,Close,90.13,8616.137234568358
1597939920,,Long,Open,91.11,
1597949100,,Long,Close,90.75,8575.226895772677
1597963140,,Long,Open,91.13,
1597966740,,Long,Close,91.43,8596.573781240333
1598041440,,Short,Open,90.77,
1598043420,,Short,Close,88.71,8784.637304806105
1598066100,,Short,Open,87.14,
1598094180,,Short,Close,87.72,8719.186212301276
1598094360,,Long,Open,87.68,
1598098140,,Long,Close,88.31,8774.810006167872
1598112540,,Long,Open,88.45,
1598117940,,Long,Close,88.59,8781.667949255563
1598122620,,Long,Open,88.79,
1598129460,,Long,Close,89.2,8815.16073036082
1598142420,,Long,Open,90.34,
1598158260,,Long,Close,89.48,8724.258995870754
1598187600,,Short,Open,88.71,
1598216040,,Short,Close,91.12,8480.4557378263
1598255280,,Long,Open,91.95,
1598266080,,Long,Close,92.49,8523.435185542156
1598286960,,Short,Open,91.92,
1598293080,,Short,Close,91.69,8537.926508984241
1598340780,,Short,Open,89.34,
1598350860,,Short,Close,89.51,8514.862830542643
1598425200,,Long,Open,84.98,
1598436000,,Long,Close,85.91,8601.160935270662
1598445000,,Long,Open,85.83,
1598450400,,Long,Close,86.8,8691.40748649829
1598457420,,Long,Open,87.01,
1598469660,,Long,Close,86.94,8677.467671562583
1598474340,,Long,Open,86.73,
1598501700,,Long,Close,85.79,8576.552514494631
1598501880,,Short,Open,85.72,
1598511600,,Short,Close,84.62,8679.661645788348
1598519520,,Short,Open,85.24,
1598523660,,Short,Close,84.94,8703.241325375302
1598592420,,Long,Open,84.07,
1598596380,,Long,Close,85.04,8796.616431498367
1598599440,,Long,Open,84.42,
1598603040,,Long,Close,84.58,8806.237900046328
1598651820,,Short,Open,84.71,
1598662260,,Short,Close,84.88,8781.534276806287
1598730480,,Long,Open,86.09,
1598747940,,Long,Close,85.53,8717.432442721401
1598765400,,Short,Open,85.58,
1598776740,,Short,Close,86.33,8634.122391689221
1598803020,,Long,Open,87.81,
1598805540,,Long,Close,88.79,8723.498783468393
1598809140,,Long,Open,88.74,
1598832000,,Long,Close,88.49,8691.963640108619
1598865840,,Short,Open,86.58,
1598900400,,Short,Close,87.16,8626.829128562043
1598952240,,Long,Open,88.06,
1598964480,,Long,Close,88.61,8673.765505548683
1599039540,,Short,Open,88.01,
1599042420,,Short,Close,87.03,8763.332457958259
1599095700,,Long,Open,83.1,
1599117660,,Long,Close,81.75,8614.071076959533
1599217380,,Long,Open,70.97,
1599223860,,Long,Close,71.62,8686.011254268233
1599229080,,Long,Open,70.64,
1599245640,,Long,Close,72.25,8876.872333952197
1599256980,,Long,Open,73.12,
1599264540,,Long,Close,73.96,8971.666452910957
1599337260,,Short,Open,66.67,
1599355980,,Short,Close,67.73,8821.960869157154
1599388020,,Long,Open,69.2,
1599400980,,Long,Close,70.17,8938.4648062631
1599466680,,Short,Open,69.31,
1599476400,,Short,Close,67.48,9167.128558772225
1599525000,,Long,Open,75.66,
1599527880,,Long,Close,76.05,9207.010293326884
1599535620,,Long,Open,76.33,
1599544080,,Long,Close,76.39,9206.876162638477
1599574500,,Short,Open,73.61,
1599578100,,Short,Close,73.3,9238.253336686352
1599597180,,Short,Open,72.52,
1599603300,,Short,Close,70.39,9501.98432286775
1599618240,,Long,Open,74.61,
1599625620,,Long,Close,75.5,9607.638339678511
1599631560,,Long,Open,75.99,
1599635340,,Long,Close,76.1,9613.848725192986
1599667200,,Long,Open,77.18,
1599677280,,Long,Close,76.93,9575.041561585294
1599727140,,Short,Open,75.74,
1599749100,,Short,Close,76.31,9495.379845326366
1599840900,,Long,Open,76.4,
1599846660,,Long,Close,76.11,9451.769703400098
1600052940,,Long,Open,75.32,
1600063560,,Long,Close,75.91,9518.187083305274
1600100100,,Long,Open,76.25,
1600114680,,Long,Close,75.59,9428.251512363855
1600126380,,Short,Open,75.03,
1600131780,,Short,Close,74.84,9444.565164560858
1600267140,,Long,Open,72.86,
1600278480,,Long,Close,73.82,9561.351114569368
1600329960,,Short,Open,72.92,
1600338060,,Short,Close,71.81,9699.130026784984
1600377660,,Long,Open,73.23,
1600395480,,Long,Close,73.27,9696.664384226215
1600500960,,Long,Open,71.89,
1600513380,,Long,Close,72.57,9780.55341237732
1600581600,,Short,Open,71.96,
1600582680,,Short,Close,71.69,9809.397074452932
1600598520,,Short,Open,71.89,
1600603920,,Short,Close,71.51,9853.359110717163
1600703460,,Short,Open,66.25,
1600705260,,Short,Close,65.28,9989.629059364073
1600737660,,Long,Open,67.49,
1600754400,,Long,Close,68.69,10159.114979873286
1600782840,,Long,Open,68.14,
1600784820,,Long,Close,68.79,10247.819827559597
1600838820,,Short,Open,67.77,
1600841520,,Short,Close,67.1,10340.854365751518
1600937460,,Long,Open,65.94,
1600941240,,Long,Close,66.28,10385.858566880815
1601066880,,Long,Open,68.93,
1601078580,,Long,Close,68.92,10376.044359951868
1601213400,,Short,Open,67.82,
1601220060,,Short,Close,67.34,10441.12183310063
1601262540,,Long,Open,69.27,
1601288280,,Long,Close,68.87,10372.524853430403
1601360460,,Short,Open,67.46,
1601366580,,Short,Close,67.48,10361.154130661931
1601426160,,Long,Open,68.24,
1601429400,,Long,Close,68.39,10375.622091605695
1601460900,,Short,Open,67.1,
1601465400,,Short,Close,66.93,10393.587535377543
1601490600,,Long,Open,67.57,
1601503740,,Long,Close,68.04,10457.510021464592
1601535060,,Long,Open,70.62,
1601540820,,Long,Close,70.76,10469.85882740781
1601588160,,Short,Open,67.88,
1601596980,,Short,Close,67.67,10493.847575252668
1601601840,,Short,Open,68.11,
1601614800,,Short,Close,68.16,10477.755057391269
1601673840,,Long,Open,65.78,
1601677980,,Long,Close,66.14,10526.669512317752
1601683920,,Long,Open,65.79,
1601686980,,Long,Close,65.92,10539.032068833932
1601780220,,Short,Open,65.44,
1601800920,,Short,Close,66.03,10435.65807885314
1601801100,,Long,Open,66.07,
1601809740,,Long,Close,65.87,10395.745122081627
1601821080,,Long,Open,66.51,
1601840700,,Long,Close,66.67,10412.417077542485
1601877060,,Short,Open,66.06,
1601878140,,Short,Close,65.76,10451.335496032496
1601881920,,Short,Open,65.93,
1601882820,,Short,Close,65.63,10490.492891586691
1601987580,,Short,Open,66.25,
1601992800,,Short,Close,65.97,10526.402205035483
1602021060,,Short,Open,65.08,
1602029340,,Short,Close,64.7,10579.39523219037
1602125460,,Short,Open,65.53,
1602133740,,Short,Close,65.52,10572.544859864836
1602187200,,Long,Open,66.64,
1602192420,,Long,Close,66.77,10584.695036568735
1602355320,,Short,Open,68.35,
1602371340,,Short,Close,68.31,10582.416733227432
1602404100,,Long,Open,69.6,
1602405000,,Long,Close,69.95,10627.12440300097
1602599940,,Short,Open,71.42,
1602610920,,Short,Close,70.85,10703.369482265784
1602617400,,Short,Open,71.03,
1602638640,,Short,Close,71.67,10598.443611352994
1602644400,,Long,Open,71.52,
1602662580,,Long,Close,71.17,10538.14036401757
1602819000,,Long,Open,69.54,
1602842400,,Long,Close,66.7,10099.678560686623
1602842580,,Short,Open,66.72,
1602845820,,Short,Close,65.46,10282.17757249149
1602849240,,Short,Open,66.23,
1602859140,,Short,Close,65.87,10329.796955889575
1602925200,,Long,Open,66.19,
1602946080,,Long,Close,66.1,10307.498702542278
1603057860,,Long,Open,67.12,
1603060920,,Long,Close,67.22,10314.597239789391
1603085040,,Short,Open,66.49,
1603085940,,Short,Close,66.29,10337.346751836623
1603090260,,Short,Open,66.57,
1603125900,,Short,Close,70.64,9697.571047802268
1603126080,,Long,Open,70.65,
1603127340,,Long,Close,72.77,9980.57595686415
1603145340,,Long,Open,75.58,
1603155960,,Long,Close,74.6,9843.282953280761
1603187460,,Short,Open,75.13,
1603193040,,Short,Close,73.86,10001.666393937783
1603208880,,Short,Open,73.23,
1603215180,,Short,Close,72.06,10153.33443295376
1603224720,,Short,Open,71.5,
1603280520,,Short,Close,73.14,9912.510404634415
1603420380,,Short,Open,75.09,
1603423260,,Short,Close,74.53,9978.445957929218
1603523160,,Long,Open,72.56,
1603535040,,Long,Close,73.21,10059.779643841426
1603686240,,Long,Open,72.01,
1603740420,,Long,Close,69.89,9755.805261889054
1603740600,,Short,Open,69.79,
1603764900,,Short,Close,69.87,9736.826523261798
1603780380,,Long,Open,69.73,
1603781640,,Long,Close,70.15,9787.63731395855
1603838520,,Short,Open,70.23,
1603861740,,Short,Close,70.58,9731.068310166938
1603995480,,Long,Open,67.42,
1604040120,,Long,Close,66.07,9528.587035095332
1604040300,,Short,Open,66.03,
1604041920,,Short,Close,65.37,9616.13054967456
1604074320,,Long,Open,69.66,
1604075040,,Long,Close,71.03,9797.406344258246
1604085480,,Long,Open,70.7,
1604117340,,Long,Close,69.39,9608.177547483696
1604117520,,Short,Open,69.22,
1604118600,,Short,Close,69.04,9625.456165529213
1604125980,,Short,Open,69.06,
1604131380,,Short,Close,68.87,9644.216466714852
1604132280,,Short,Open,69.29,
1604139840,,Short,Close,69.46,9612.858357419356
1604182860,,Short,Open,70.56,
1604185380,,Short,Close,70.31,9639.199987083808
1604189520,,Short,Open,70.46,
1604190960,,Short,Close,69.68,9738.110272412525
1604206080,,Short,Open,69.79,
1604221740,,Short,Close,69.7,9742.867839511653
1604225520,,Short,Open,69.7,
1604230380,,Short,Close,69.68,9737.866966630356
1604278980,,Long,Open,69.21,
1604297520,,Long,Close,68.24,9593.706576642295
1604344680,,Short,Open,65.21,
1604355480,,Short,Close,65.14,9596.321784863523
1604405700,,Long,Open,64.15,
1604410020,,Long,Close,64.47,9636.475846886595
1604418840,,Long,Open,64.36,
1604424960,,Long,Close,63.62,9518.056794658514
1604521440,,Long,Open,64.13,
1604533860,,Long,Close,64.58,9577.177092044405
1604541060,,Long,Open,64.68,
1604549340,,Long,Close,64.99,9615.380374468092
1604553120,,Long,Open,64.93,
1604555640,,Long,Close,65.23,9652.079051549244
1604780820,,Short,Open,66.49,
1604784240,,Short,Close,66.09,9702.377285365053
1604788020,,Short,Open,66.35,
1604793600,,Short,Close,66.05,9738.449364170687
1604841300,,Long,Open,67.68,
1604846520,,Long,Close,68.38,9831.300759278573
1604873520,,Short,Open,67.91,
1604886480,,Short,Close,68.2,9781.486133066457
1604907540,,Short,Open,67.84,
1604926980,,Short,Close,67.8,9779.423715943118
1605059640,,Long,Open,69.95,
1605093120,,Long,Close,71.18,9943.423882726955
1605144060,,Short,Open,69.08,
1605157740,,Short,Close,75.76,8974.71445515252
1605157920,,Long,Open,75.79,
1605175920,,Long,Close,75.37,8917.839940652559
1605249000,,Short,Open,77.13,
1605252780,,Short,Close,76.64,8967.314585822594
1605254220,,Short,Open,77.45,
1605262680,,Short,Close,78.06,8889.570226112182
1605353220,,Short,Open,75.76,
1605366720,,Short,Close,75.82,8875.423887853734
1605380580,,Long,Open,77.1,
1605381120,,Long,Close,77.43,8906.281353815897
1605391020,,Long,Open,77.18,
1605427200,,Long,Close,76.02,8765.403784792314
1605427380,,Short,Open,75.71,
1605435300,,Short,Close,75.11,8827.801511652984
1605440160,,Short,Open,75.4,
1605456720,,Short,Close,74.94,8874.552799149287
1605485340,,Long,Open,74.82,
1605488400,,Long,Close,75.67,8968.192734340782
1605501900,,Long,Open,76.63,
1605507300,,Long,Close,77.28,9037.028382647106
1605525120,,Long,Open,78.56,
1605533940,,Long,Close,79.46,9133.24604716027
1605551580,,Long,Open,82.01,
1605568320,,Long,Close,81.07,9021.337778778787
1605589560,,Long,Open,82.65,
1605601800,,Long,Close,82.95,9046.839839984279
1605611880,,Short,Open,81.31,
1605620340,,Short,Close,81.42,9027.373168007845
